original_index_1,original_index_2,title1,title2,ratio,token_sort,token_set,final_score,year1,year2,doi1,doi2,source1,source2
133406,16520,An econometric analysis of global Muslim travel index: a study on the perspectives of permitted tourism industry in the global context,AN ECONOMETRIC ANALYSIS OF GLOBAL MUSLIM TRAVEL INDEX: A STUDY ON THE PERSPECTIVES OF PERMITTED TOURISM INDUSTRY IN THE GLOBAL CONTEXT,100.0,100.0,100.0,100.0,2019.0,2019.0,,10.32479/ijefi.8537,repositories_combined,openalex; crossref
5718,28652,COVID-19 epidemic in Sri Lanka: A mathematical and computational modelling approach to control,COVID-19 Epidemic in Sri Lanka: A Mathematical and Computational Modelling Approach to Control,100.0,100.0,100.0,100.0,2020.0,2020.0,10.1101/2020.04.21.20073734,10.1155/2020/4045064,openalex; crossref,openalex; crossref
11713,9957,Correlation between immunity from BCG and the morbidity and mortality of COVID-19,Correlation between immunity from BCG and the morbidity and mortality of COVID-19,100.0,100.0,100.0,100.0,2020.0,2020.0,10.21203/rs.3.rs-29399/v3,10.1186/s40794-020-00117-z,openalex; crossref,openalex; crossref
25110,107534,Characteristics of Natural Cellulose Fibres Extracted from Sri Lankan Rice Straw Varieties,Characteristics of Natural Cellulose Fibres Extracted from Sri Lankan Rice Straw Varieties,100.0,100.0,100.0,100.0,2020.0,2020.0,10.4038/tar.v31i3.8398,,openalex; crossref; sljol; repositories_combined,repositories_combined
1922,90253,An improved landmark-driven and spatial–channel attentive convolutional neural network for fashion clothes classification,An improved landmark-driven and spatial–channel attentive convolutional neural network for fashion clothes classification,100.0,100.0,100.0,100.0,2020.0,2020.0,10.1007/s00371-020-01885-7,,openalex; crossref,repositories_combined
101281,21211,An attempt to validate molecular and field level screening results for the Corynospora leaf fall disease in rubber (Hevea brasiliensis),An attempt to validate molecular and field level screening results for the Corynospora leaf fall disease in rubber (Hevea brasiliensis),100.0,100.0,100.0,100.0,2020.0,2020.0,,10.4038/jrrisl.v100i0.1900,repositories_combined,openalex; crossref; sljol; repositories_combined
139107,22308,A Task-Based Approach to Motivate Speaking in the ESL Classroom,A Task-Based Approach to Motivate Speaking in the ESL Classroom,100.0,100.0,100.0,100.0,2020.0,2020.0,,10.4038/sjhs.v1i1.27,repositories_combined,openalex; crossref; sljol; repositories_combined
11750,11751,"A GIS based approach to neighbourhood physical environment and walking among adults in Colombo Municipal Council Area, Sri Lanka","A GIS based approach to neighbourhood physical environment and walking among adults in Colombo Municipal Council Area, Sri Lanka",100.0,100.0,100.0,100.0,2020.0,2020.0,10.21203/rs.3.rs-34855/v2,10.21203/rs.3.rs-34855/v3,openalex; crossref,openalex; crossref
131198,39703,Use of Clinical Algorithms and Rapid Influenza Testing to Manage Influenza-like Illness: a Cost-effectiveness Analysis in Sri Lanka.,Use of clinical algorithms and rapid influenza testing to manage influenza-like illness: a cost-effectiveness analysis in Sri Lanka,100.0,100.0,100.0,100.0,2019.0,2019.0,,10.1136/bmjgh-2018-001291,repositories_combined,openalex; crossref
87124,20658,A cadaveric study on variation in branching pattern of common carotid artery,A cadaveric study on variation in branching pattern of common carotid artery,100.0,100.0,100.0,100.0,2022.0,2022.0,,10.4038/jmj.v34i1.152,repositories_combined,openalex; crossref; sljol; repositories_combined
53060,76158,Theories Involved in Recognizing and Implementing International Law in Domestic Contexts,Theories Involved in Recognizing and Implementing International Law in Domestic Contexts,100.0,100.0,100.0,100.0,2021.0,2021.0,10.7176/jlpg/109-09,,openalex; crossref,repositories_combined
12325,12345,The Impact of COVID-19 on Economy of Sri Lanka,The Impact of COVID-19 on Economy of Sri Lanka,100.0,100.0,100.0,100.0,2021.0,2021.0,10.2139/ssrn.3909354,10.2139/ssrn.3910899,openalex; crossref,openalex; crossref
53888,32490,"Seroprevalence of SARS-CoV-2 Infection in the Colombo Municipality Region, Sri Lanka","Seroprevalence of SARS-CoV-2 Infection in the Colombo Municipality Region, Sri Lanka",100.0,100.0,100.0,100.0,2021.0,2021.0,10.2139/ssrn.3854637,10.3389/fpubh.2021.724398,openalex; crossref,openalex; crossref
92029,13575,"Proximate composition analysis of trash fish from the selected landing sites of Jaffna district, Sri Lanka","Proximate composition analysis of trash fish from the selected landing sites of Jaffna district, Sri Lanka",100.0,100.0,100.0,100.0,2021.0,2021.0,,10.22271/fish.2021.v9.i1c.2404,repositories_combined,openalex; crossref
91778,6927,Predicting Movie Ratings from Audience Behaviors on Movie Trailers,Predicting Movie Ratings from Audience Behaviors on Movie Trailers,100.0,100.0,100.0,100.0,2021.0,2021.0,,10.1109/iciafs52090.2021.9606066,repositories_combined,openalex; crossref
162022,6344,Performance evaluation of a hybrid dual-axis solar tracking system,Performance Evaluation of a Hybrid Dual-Axis Solar Tracking System,100.0,100.0,100.0,100.0,2021.0,2021.0,,10.1109/eecon52960.2021.9580961,repositories_combined,openalex; crossref
130600,35956,Outcomes Among Children and Adults at Risk of Severe Dengue in Sri Lanka: Opportunity for Outpatient Case Management in Countries with High Disease Burden,Outcomes among children and adults at risk of severe dengue in Sri Lanka: Opportunity for outpatient case management in countries with high disease burden,100.0,100.0,100.0,100.0,2021.0,2021.0,,10.1371/journal.pntd.0010091,repositories_combined,openalex; crossref
170300,6342,Object identification using support vector regression for haptic object reconstruction,Object Identification using Support Vector Regression for Haptic Object Reconstruction,100.0,100.0,100.0,100.0,2021.0,2021.0,,10.1109/eecon52960.2021.9580959,repositories_combined,openalex; crossref
12456,12466,Marketing strategies adopting by various industries comprehensive Literature review,Marketing Strategies Adopting By Various Industries (Comprehensive Literature Review),100.0,100.0,100.0,100.0,2021.0,2021.0,10.2139/ssrn.3959728,10.2139/ssrn.3960724,openalex; crossref,openalex; crossref
108661,25271,EFFECT OF UV TREATED SILVER ON BLACK POLYTHENE MULCH ON THE GROWTH AND YIELD OF Capsicum annuum L. (CHILLI) VAR. MI2 AND MI3,Effect of UV treated silver on black polythene mulch on the growth and yield of Capsicum annuum L. (chilli) var. MI2 AND MI3,100.0,100.0,100.0,100.0,2021.0,2021.0,,10.4038/tare.v24i3.5518,repositories_combined,openalex; crossref; sljol; repositories_combined
22069,128190,Earnings Management and Dividend Policy: Evidence from a Frontier Market,Earnings Management and Dividend Policy: Evidence from a Frontier Market,100.0,100.0,100.0,100.0,2021.0,2021.0,10.4038/sajbi.v1i1.39,,openalex; crossref; sljol; repositories_combined,repositories_combined
54022,2129,Dependence of Capacitive Properties of an EDLC on Exfoliation Time of Graphite Electrodes,Dependence of capacitive properties of an EDLC on exfoliation time of graphite electrodes,100.0,100.0,100.0,100.0,2021.0,2021.0,10.21203/rs.3.rs-298632/v1,10.1007/s10854-021-06291-w,openalex; crossref,openalex; crossref
163171,162393,Decolourization of textile dyes and textile industry effluent in a fixed bed biofilm reactor using native microorganisms,Decolourization of textile dyes and textile industry effluent in a fixed bed biofilm reactor using native microorganisms,100.0,100.0,100.0,100.0,2021.0,2021.0,10.31705/bprm.v2.2021.16,,repositories_combined,repositories_combined
28494,87732,Cost Effective Solvothermal Method to Synthesize Zn-Doped TiO2 Nanomaterials for Photovoltaic and Photocatalytic Degradation Applications,Cost Effective Solvothermal Method to Synthesize Zn-Doped TiO2 Nanomaterials for Photovoltaic and Photocatalytic Degradation Applications,100.0,100.0,100.0,100.0,2021.0,2021.0,10.3390/catal11060690,,openalex; crossref,repositories_combined
20787,95475,"Optimising usage of salinized lands in the lower part of the river basin for the coastal community in Bentota, Sri Lanka","Optimising usage of salinized lands in the lower part of the river basin for the coastal community in Bentota, Sri Lanka",100.0,100.0,100.0,100.0,2020.0,2020.0,10.4038/jnsfsr.v48i4.8814,,openalex; crossref; sljol; repositories_combined,repositories_combined
98430,44080,"Morphometric and molecular characterization of isolates of the root lesion nematode, pratylenchus loosi infecting tea in Sri Lanka","Morphometric and molecular characterization of isolates of the root lesion nematode, Pratylenchus loosi infecting Tea in Sri Lanka",100.0,100.0,100.0,100.0,2020.0,2020.0,,10.4038/tar.v31i1.8344,repositories_combined,openalex; crossref; sljol; repositories_combined
91138,31723,Molecular forms of Anopheles subpictus and Anopheles sundaicus in the Indian subcontinent,Molecular forms of Anopheles subpictus and Anopheles sundaicus in the Indian subcontinent,100.0,100.0,100.0,100.0,2020.0,2020.0,,10.1186/s12936-020-03492-2,repositories_combined,openalex; crossref
151363,18048,Leading the Children in Sri Lanka to Right Choice of Education,Leading the Children in Sri Lanka to Right Choice of Education,100.0,100.0,100.0,100.0,2020.0,2020.0,10.4038/caj.v4i1.101,10.4038/caj.v4i0.37,sljol; repositories_combined,openalex; crossref; sljol; repositories_combined
99016,154269,Irrational responses to COVID-19,Irrational responses to COVID-19,100.0,100.0,100.0,100.0,2020.0,2020.0,,10.4038/jnsfsr.v48i4.10356,repositories_combined,sljol; repositories_combined
89952,89954,Impact of Different Border Crops on Growth and Yield Performance of Cauliflower (Brassica oleracea var botrytis L) Varieties,Impact of Different Border Crops on Growth and Yield Performance of Cauliflower (Brassica oleracea var botrytis L.) Varieties,100.0,100.0,100.0,100.0,2020.0,2020.0,,,repositories_combined,repositories_combined
36501,90181,Impact of Tourism Industry on the Economic Growth of Sri Lanka,Impact of tourism industry on the economic growth of Sri Lanka,100.0,100.0,100.0,100.0,2020.0,2020.0,10.5296/ijafr.v10i4.15991,,openalex; crossref,repositories_combined
42613,46490,Identification of Immune Responses to Japanese Encephalitis Virus Specific T Cell Epitopes,Identification of immune responses to Japanese encephalitis virus specific T cell epitopes,100.0,100.0,100.0,100.0,2020.0,2020.0,10.3389/fpubh.2020.00019,10.1016/j.ijid.2020.09.1311,openalex; crossref,openalex; crossref
18049,18042,Dynamic Route Planning (DRP) Module for Distribution Business,Dynamic Route Planning (DRP) Module for Distribution Business,100.0,100.0,100.0,100.0,2020.0,2020.0,10.4038/caj.v4i1.93,10.4038/caj.v4i0.29,openalex; crossref; sljol; repositories_combined,openalex; crossref; sljol; repositories_combined
42650,87906,Dengue Hemorrhagic Fever Complicated With Hemophagocytic Lymphohistiocytosis in an Adult With Diabetic Ketoacidosis,Dengue Hemorrhagic Fever Complicated With Hemophagocytic Lymphohistiocytosis in an Adult With Diabetic Ketoacidosis,100.0,100.0,100.0,100.0,2020.0,2020.0,10.7759/cureus.10172,,openalex; crossref,repositories_combined
43204,87882,"Defects, Diffusion and Dopants in Sillimanite","Defects, Diffusion and Dopants in Sillimanite",100.0,100.0,100.0,100.0,2020.0,2020.0,10.3390/min10100857,,openalex; crossref,repositories_combined
53174,87429,Comparative Quality Evaluation of Different Brands of ‘Triphala’: A Polyherbal Medicine in Sri Lanka,Comparative Quality Evaluation of Different Brands of ‘Triphala’: A Polyherbal Medicine in Sri Lanka,100.0,100.0,100.0,100.0,2021.0,2021.0,10.5530/jyp.2021.13.48,,openalex; crossref,repositories_combined
163308,6339,Cloud movement analysis using Lucas Kanade method,Cloud Movement Analysis Using Lucas Kanade Method,100.0,100.0,100.0,100.0,2021.0,2021.0,,10.1109/eecon52960.2021.9580952,repositories_combined,openalex; crossref
87136,2018,"Can homegardens assist in enhancing the domestic food security?’ A study in Jaffna Peninsula, Sri Lanka","‘Can homegardens assist in enhancing the domestic food security?’ A study in Jaffna Peninsula, Sri lanka",100.0,100.0,100.0,100.0,2021.0,2021.0,,10.1007/s10457-021-00647-1,repositories_combined,openalex; crossref
87111,154979,Brine shrimp lethality assay with selected medicinal plants extracts,Brine shrimp lethality assay with selected medicinal plants extracts,100.0,100.0,100.0,100.0,2021.0,2021.0,,10.4038/vingnanam.v16i2.4201,repositories_combined,sljol; repositories_combined
12305,86789,Assessing the Impact of Online Advertising Towards Domestic Travel Intention: In the Face of COVID-19 Pandemic,Assessing the impact of online advertising towards domestic travel intention: in the face of covid-19 pandemic,100.0,100.0,100.0,100.0,2021.0,2021.0,10.2139/ssrn.3907877,,openalex; crossref,repositories_combined
30385,48891,Age-of-Information-Based URLLC-Enabled UAV Wireless Communications System,Age of Information Based URLLC-enabled UAV Wireless Communications System,100.0,100.0,100.0,100.0,2021.0,2021.0,10.1109/jiot.2021.3123431,10.36227/techrxiv.16826194,openalex; crossref,openalex; crossref
16590,16591,3-D finite element analysis of laterally loaded short shafts in soil,3-D finite element analysis of laterally loaded short shafts in soil,100.0,100.0,100.0,100.0,2021.0,2021.0,10.32920/ryerson.14658045,10.32920/ryerson.14658045.v1,openalex; crossref,openalex; crossref
86396,53950,Vitamin D status among postmenopausal osteoporotic women: a hospital based cross-sectional study from Northern Sri Lanka,Vitamin D status among postmenopausal osteoporotic women: a hospital based cross-sectional study from Northern Sri Lanka.,100.0,100.0,100.0,100.0,2020.0,2020.0,,10.21203/rs.2.18737/v2,repositories_combined,openalex; crossref
90471,84273,The Instruction manual of getting school communities ready for preventing the spread of COVID-19,The Instruction manual of getting school communities ready for preventing the spread of COVID-19,100.0,100.0,100.0,100.0,2020.0,2020.0,,,repositories_combined,repositories_combined
52646,66568,The Effect of Multiple Access Categories on the MAC Layer Performance of IEEE 802.11p,The effect of multiple access categories on the MAC layer performance of IEEE 802.11p,100.0,100.0,100.0,100.0,2020.0,2020.0,10.1109/globecom42002.2020.9348088,,openalex; crossref,openalex
88063,36857,The development and application of a scale to measure the extent and forms of work-family conflict in collectivist cultures,The development and application of a scale to measure the extent and forms of work-family conflict in collectivist cultures,100.0,100.0,100.0,100.0,2020.0,2020.0,,10.1108/ijm-04-2019-0199,repositories_combined,openalex; crossref
70299,70301,The First Cupronickel Coinage of Thailand (R.S. 116 / 1898 CE),The First Cupronickel Coinage of Thailand (R.S. 116 / 1898 CE),100.0,100.0,100.0,100.0,2026.0,2026.0,10.5281/zenodo.18158391,10.5281/zenodo.18158390,openalex,openalex
62731,64832,Synergistic Enhancement of Mechanical and Thermal Properties of Natural Rubber Composites via Interface Engineering using MXene Hybrid Fillers,Synergistic enhancement of mechanical and thermal properties of natural rubber composites via interface engineering using MXene hybrid fillers,100.0,100.0,100.0,100.0,2026.0,2026.0,10.2139/ssrn.6478760,10.1016/j.apsusc.2026.167399,openalex; crossref,openalex; crossref
72301,72181,Sri Lankan Tea Leaf Dataset,Sri Lankan Tea Leaf Dataset,100.0,100.0,100.0,100.0,2026.0,2026.0,10.17632/sjmy6k24d6.2,10.17632/sjmy6k24d6.1,openalex,openalex
70611,70572,Solitude Is Better Than Staying with Those Who Devalue Us: A State of Calm for Reflection,Solitude Is Better Than Staying with Those Who Devalue Us: A State of Calm for Reflection,100.0,100.0,100.0,100.0,2026.0,2026.0,10.5281/zenodo.18414138,10.5281/zenodo.18414275,openalex,openalex
70984,70983,SLIF-Brinjal: An In-Field Leaf Dataset for Disease Recognition in Precision Agriculture,SLIF-Brinjal: An In-Field Leaf Dataset for Disease Recognition in Precision Agriculture,100.0,100.0,100.0,100.0,2026.0,2026.0,10.17632/6yg6vktrc2,10.17632/6yg6vktrc2.1,openalex,openalex
72660,72648,Seima–Turbino Stone Projectile Morphometrics: Analysis Pipeline,Seima–Turbino Stone Projectile Morphometrics: Analysis Pipeline,100.0,100.0,100.0,100.0,2026.0,2026.0,10.5281/zenodo.20934739,10.5281/zenodo.20934740,openalex,openalex
70737,70735,Roman Power Gravity and Utopian Order,Roman Power Gravity and Utopian Order,100.0,100.0,100.0,100.0,2026.0,2026.0,10.5281/zenodo.18495703,10.5281/zenodo.18495702,openalex,openalex
73276,73265,"Research Excavation at New Place, Chapel Street, Stratford-upon-Avon","Research Excavation at New Place, Chapel Street, Stratford-upon-Avon",100.0,100.0,100.0,100.0,2026.0,2026.0,10.5284/1144471,10.5284/1144472,openalex,openalex
62152,71199,Post elimination of lymphatic filariasis: a situation analysis of brugian filariasis and vector potentialities within the filarial transmission belt in Sri Lanka,Post elimination of lymphatic filariasis: a situation analysis of brugian filariasis and vector potentialities within the filarial transmission belt in Sri Lanka,100.0,100.0,100.0,100.0,2026.0,2026.0,10.1186/s13071-026-07264-w,10.6084/m9.figshare.c.8343870.v1,openalex; crossref,openalex
73217,73238,Open hardware wearable inertial sensor prototype for local fall alerting in supervised elder-care settings,Open hardware wearable inertial sensor prototype for local fall alerting in supervised elder-care settings,100.0,100.0,100.0,100.0,2026.0,2026.0,10.5281/zenodo.21390054,10.5281/zenodo.21390053,openalex,openalex
71866,72262,Metadata management workflow across the different components of the ITINERIS HUB,Metadata management workflow across the different components of the ITINERIS HUB,100.0,100.0,100.0,100.0,2026.0,2026.0,10.5281/zenodo.19877454,10.5281/zenodo.20342491,openalex,openalex
70673,70674,Mansa Musa and the Gold Saturation Effect in the World Economic System,Mansa Musa and the Gold Saturation Effect in the World Economic System,100.0,100.0,100.0,100.0,2026.0,2026.0,10.5281/zenodo.18446976,10.5281/zenodo.18446975,openalex,openalex
90892,84474,Malt amylases and exogenous amylase in the preparation of malt extract,Malt amylases and exogenous amylase in the preparation of malt extract,100.0,100.0,100.0,100.0,1993.0,1993.0,,,repositories_combined,repositories_combined
76622,109603,Diagnosis of Pemphigus vulgaris with Immunoperoxidase staining for IgG and C3,Diagnosis of pemphigus vulgaris with immunoperoxidase staining for IgG and C3,100.0,100.0,100.0,100.0,1992.0,1992.0,,,repositories_combined,repositories_combined
152432,109174,Spontaneous breaking of L-D symmetry in biochemical evolution,Spontaneous breaking of L-D symmetry in biochemical evolution,100.0,100.0,100.0,100.0,1987.0,1987.0,10.4038/jnsfsr.v15i1.8301,,sljol; repositories_combined,repositories_combined
120271,123214,PHOTOCATALYSIS WITH SEMICONDUCTOR MATERIALS,Photocatalysis with Semiconductor Materials,100.0,100.0,100.0,100.0,1987.0,1987.0,,,repositories_combined,repositories_combined
109704,152232,An evaluation of a colorimetric procedure for the estimation of glycosylated haemoglobin and the establishment of reference values for Sri Lanka,An evaluation of a colorimetric procedure for the estimation of glycosylated haemoglobin and the establishment of reference values for Sri Lanka,100.0,100.0,100.0,100.0,1985.0,1985.0,,10.4038/jnsfsr.v13i2.8342,repositories_combined,sljol; repositories_combined
150308,109148,The genesis of thorium-rich monazite placer deposits in Sri Lanka,The genesis of thorium-rich monazite placer deposits in Sri Lanka,100.0,100.0,100.0,100.0,1983.0,1983.0,10.4038/jnsfsr.v11i1.8405,,sljol; repositories_combined,repositories_combined
103251,144601,Genesis and constitution of Sri Lanka laterites,Genesis and constitution of Sri Lanka laterites,100.0,100.0,100.0,100.0,1983.0,1983.0,,10.4038/jnsfsr.v11i2.8390,repositories_combined,sljol; repositories_combined
155893,99550,Determination of piperine in pepper (Piper nigrum L),Determination of piperine in pepper (Piper nigrum L),100.0,100.0,100.0,100.0,1983.0,1983.0,10.4038/jnsfsr.v11i1.8408,,sljol; repositories_combined,repositories_combined
117161,115630,Some corrections of Geiger's Mahavamsa translation,Some corrections of Geiger's Mahavamsa translation,100.0,100.0,100.0,100.0,1949.0,1949.0,,,repositories_combined,repositories_combined
86485,118761,"The adoption of computerized accounting system (cas) in small and medium scales enterprises(smes): with special reference to smes located in matara district, sri lanka","The Adoption of Computerized Accounting System (CAS) in Small and Medium Scale Enterprises (SMEs): With Special Reference to SMEs located in Matara District, Sri Lanka",99.69,99.69,99.67,99.69,2019.0,2019.0,,,repositories_combined,repositories_combined
72712,72724,Additional file 13 of Sex-dependent interferon signaling contributes to female-biased vulnerability in Alzheimer’s disease,Additional file 3 of Sex-dependent interferon signaling contributes to female-biased vulnerability in Alzheimer’s disease,99.59,99.59,99.59,99.59,2026.0,2026.0,10.6084/m9.figshare.32831713.v1,10.6084/m9.figshare.32831677.v1,openalex,openalex
72759,72712,Additional file 1 of Sex-dependent interferon signaling contributes to female-biased vulnerability in Alzheimer’s disease,Additional file 13 of Sex-dependent interferon signaling contributes to female-biased vulnerability in Alzheimer’s disease,99.59,99.59,99.59,99.59,2026.0,2026.0,10.6084/m9.figshare.32831671,10.6084/m9.figshare.32831713.v1,openalex,openalex
125166,122460,Effect of Water Hyacinth (Eichhornia crassipes) compost mixtures on growth attribute of Chilli (Capsicum annuum).,Effect of Water Hyacinth (Eichhornia crassipes) compost mixtures on growth attributes of Chilli (Capsicum annuum),99.54,99.54,99.53,99.54,2021.0,2021.0,,,repositories_combined,repositories_combined
36664,50518,Sickle cell disease in Sri Lanka: clinical and molecular basis and the unanswered questions about disease severity,Sickle cell disease in Sri Lanka: Clinical and molecular basis and the unanswered questions about disease severeity.,99.56,99.56,99.51,99.54,2020.0,2020.0,10.1186/s13023-020-01458-w,10.21203/rs.2.23845/v2,openalex; crossref,openalex; crossref
70587,70617,"FIGURE 16 in Study of the tribe Gastrodieae (Orchidaceae, Epidendroideae) in Sri Lanka II: Revisiting genera Didymoplexis and Gastrodia with descriptions of one new species in each and notes on the specimen C.P.3463 housed at PDA","FIGURE 18 in Study of the tribe Gastrodieae (Orchidaceae, Epidendroideae) in Sri Lanka II: Revisiting genera Didymoplexis and Gastrodia with descriptions of one new species in each and notes on the specimen C.P.3463 housed at PDA",99.56,99.56,99.52,99.54,2025.0,2025.0,10.5281/zenodo.18421065,10.5281/zenodo.18421071,openalex,openalex
70619,70617,"FIGURE 15 in Study of the tribe Gastrodieae (Orchidaceae, Epidendroideae) in Sri Lanka II: Revisiting genera Didymoplexis and Gastrodia with descriptions of one new species in each and notes on the specimen C.P.3463 housed at PDA","FIGURE 18 in Study of the tribe Gastrodieae (Orchidaceae, Epidendroideae) in Sri Lanka II: Revisiting genera Didymoplexis and Gastrodia with descriptions of one new species in each and notes on the specimen C.P.3463 housed at PDA",99.56,99.56,99.52,99.54,2025.0,2025.0,10.5281/zenodo.18421061,10.5281/zenodo.18421071,openalex,openalex
70620,70587,"FIGURE 14 in Study of the tribe Gastrodieae (Orchidaceae, Epidendroideae) in Sri Lanka II: Revisiting genera Didymoplexis and Gastrodia with descriptions of one new species in each and notes on the specimen C.P.3463 housed at PDA","FIGURE 16 in Study of the tribe Gastrodieae (Orchidaceae, Epidendroideae) in Sri Lanka II: Revisiting genera Didymoplexis and Gastrodia with descriptions of one new species in each and notes on the specimen C.P.3463 housed at PDA",99.56,99.56,99.52,99.54,2025.0,2025.0,10.5281/zenodo.18421060,10.5281/zenodo.18421065,openalex,openalex
70620,70619,"FIGURE 14 in Study of the tribe Gastrodieae (Orchidaceae, Epidendroideae) in Sri Lanka II: Revisiting genera Didymoplexis and Gastrodia with descriptions of one new species in each and notes on the specimen C.P.3463 housed at PDA","FIGURE 15 in Study of the tribe Gastrodieae (Orchidaceae, Epidendroideae) in Sri Lanka II: Revisiting genera Didymoplexis and Gastrodia with descriptions of one new species in each and notes on the specimen C.P.3463 housed at PDA",99.56,99.56,99.52,99.54,2025.0,2025.0,10.5281/zenodo.18421060,10.5281/zenodo.18421061,openalex,openalex
70620,70617,"FIGURE 14 in Study of the tribe Gastrodieae (Orchidaceae, Epidendroideae) in Sri Lanka II: Revisiting genera Didymoplexis and Gastrodia with descriptions of one new species in each and notes on the specimen C.P.3463 housed at PDA","FIGURE 18 in Study of the tribe Gastrodieae (Orchidaceae, Epidendroideae) in Sri Lanka II: Revisiting genera Didymoplexis and Gastrodia with descriptions of one new species in each and notes on the specimen C.P.3463 housed at PDA",99.56,99.56,99.52,99.54,2025.0,2025.0,10.5281/zenodo.18421060,10.5281/zenodo.18421071,openalex,openalex
70587,70619,"FIGURE 16 in Study of the tribe Gastrodieae (Orchidaceae, Epidendroideae) in Sri Lanka II: Revisiting genera Didymoplexis and Gastrodia with descriptions of one new species in each and notes on the specimen C.P.3463 housed at PDA","FIGURE 15 in Study of the tribe Gastrodieae (Orchidaceae, Epidendroideae) in Sri Lanka II: Revisiting genera Didymoplexis and Gastrodia with descriptions of one new species in each and notes on the specimen C.P.3463 housed at PDA",99.56,99.56,99.52,99.54,2025.0,2025.0,10.5281/zenodo.18421065,10.5281/zenodo.18421061,openalex,openalex
168686,158306,Improving geospatial data discovery by enhancing public metadata catalog search services,Improving geospatial data discovery by enhancing public metadata catalog search service,99.43,99.43,99.43,99.43,2013.0,2013.0,,,repositories_combined,repositories_combined
82729,98738,Online Trigger System to select particle Generated in High Multiplicity Environments,Online trigger system to select particles generated in high multiplicity environments,99.41,99.41,99.41,99.41,2000.0,2000.0,,,repositories_combined,repositories_combined
69238,69185,Additional file 3 of The NORMAN Suspect List Exchange (NORMAN-SLE): facilitating European and worldwide collaboration on suspect screening in high resolution mass spectrometry,Additional file 4 of The NORMAN Suspect List Exchange (NORMAN-SLE): facilitating European and worldwide collaboration on suspect screening in high resolution mass spectrometry,99.42,99.42,99.36,99.4,2022.0,2022.0,10.6084/m9.figshare.21382490,10.6084/m9.figshare.21382496,openalex,openalex
69188,69259,Additional file 1 of Advances in understanding Norway spruce natural resistance to needle bladder rust infection: transcriptional and secondary metabolites profiling,Additional file 7 of Advances in understanding Norway spruce natural resistance to needle bladder rust infection: transcriptional and secondary metabolites profiling,99.39,99.39,99.39,99.39,2022.0,2022.0,10.6084/m9.figshare.20057465,10.6084/m9.figshare.20057513,openalex,openalex
69244,69203,Additional file 3 of European first-year university students accept evolution but lack substantial knowledge about it: a standardized European cross-country assessment,Additional file 5 of European first-year university students accept evolution but lack substantial knowledge about it: a standardized European cross-country assessment,99.4,99.4,99.36,99.39,2022.0,2022.0,10.6084/m9.figshare.17104023,10.6084/m9.figshare.17104032,openalex,openalex
104317,104632,Effect of calcium and potassium fertilizer applied at the time of planting on the control of internal browning under cold storage of mauritius Pinaapple,Effect of calcium and potassium fertilizer applied at the time of planting on the control of internal browning under cold storage of Mauritius pineapple,99.34,99.34,99.28,99.32,2000.0,2000.0,,,repositories_combined,repositories_combined
70951,70957,Additional file 7 of Investigating genetic differentiation between brackish and fresh water collections of the arboviral vector Aedes aegypti,Additional file 3 of Investigating genetic differentiation between brackish and fresh water collections of the arboviral vector Aedes aegypti,99.29,99.29,99.28,99.29,2026.0,2026.0,10.6084/m9.figshare.31360606.v1,10.6084/m9.figshare.31360594,openalex,openalex
47849,86866,Assessment of Yield Loss in Green Gram (Vigna radiata (L.) R. Wilczek) Cultivation and Estimation of Weed-Free Period for Eco-Friendly Weed Management,Assessment of Yield Loss in Green Gram (Vigna radiate (L) R. Wilczek) Cultivation and Estimation of Weed-Free Period for Eco-Friendly Weed Management,99.31,99.31,99.26,99.29,2021.0,2021.0,10.3390/iecag2021-09691,,openalex; crossref,repositories_combined
70965,70951,Additional file 6 of Investigating genetic differentiation between brackish and fresh water collections of the arboviral vector Aedes aegypti,Additional file 7 of Investigating genetic differentiation between brackish and fresh water collections of the arboviral vector Aedes aegypti,99.29,99.29,99.28,99.29,2026.0,2026.0,10.6084/m9.figshare.31360603.v1,10.6084/m9.figshare.31360606.v1,openalex,openalex
70965,70957,Additional file 6 of Investigating genetic differentiation between brackish and fresh water collections of the arboviral vector Aedes aegypti,Additional file 3 of Investigating genetic differentiation between brackish and fresh water collections of the arboviral vector Aedes aegypti,99.29,99.29,99.28,99.29,2026.0,2026.0,10.6084/m9.figshare.31360603.v1,10.6084/m9.figshare.31360594,openalex,openalex
69271,69264,Additional file 10 of CRISPR/dCAS9-mediated DNA demethylation screen identifies functional epigenetic determinants of colorectal cancer,Additional file 16 of CRISPR/dCAS9-mediated DNA demethylation screen identifies functional epigenetic determinants of colorectal cancer,99.26,99.26,99.24,99.25,2023.0,2023.0,10.6084/m9.figshare.24022779,10.6084/m9.figshare.24022797,openalex,openalex
69186,69176,Additional file 9 of CRISPR/dCAS9-mediated DNA demethylation screen identifies functional epigenetic determinants of colorectal cancer,Additional file 2 of CRISPR/dCAS9-mediated DNA demethylation screen identifies functional epigenetic determinants of colorectal cancer,99.25,99.25,99.24,99.25,2023.0,2023.0,10.6084/m9.figshare.24022776,10.6084/m9.figshare.24022755,openalex,openalex
93060,102651,A Survey of Harmonic Current at Several Industries in Sri Lanka,A survey of harmonic currents at several industries in Sri Lanka,99.21,99.21,99.21,99.21,2005.0,2005.0,,,repositories_combined,repositories_combined
